Joints,Name,X/Y/Z-axis,Features,PC2,Unnamed: 5,PC5,Unnamed: 7,PC8,Unnamed: 9,PC9,Unnamed: 11,PC11,Unnamed: 13,PC19,Unnamed: 15,PC24,Unnamed: 17,PC26,Unnamed: 19,PC28,Unnamed: 21,PC29,Unnamed: 23,PC31,Unnamed: 25,PC35,Unnamed: 27,PC39,Unnamed: 29,PC41,Unnamed: 31,PC46,Unnamed: 33,PC70,Unnamed: 35,PC77,Unnamed: 37
,,,,r,P-Value,r,P-Value,r,P-Value,r,P-Value,r,P-Value,r,P-Value,r,P-Value,r,P-Value,r,P-Value,r,P-Value,r,P-Value,r,P-Value,r,P-Value,r,P-Value,r,P-Value,r,P-Value,r,P-Value
joint1,Head,Z,StandardDeviation,0.037629188226535,0.556131128858161,0.0890377389799467,0.163012261785265,0.126348960493761,0.0472989350058679,0.32671417536616,1.49198223955689e-07,-0.201371408895199,0.00146565449569782,0.146798166495935,0.0210031175988962,-0.00783032759882775,0.902549856650457,0.167427686160837,0.00837360245800758,-0.0635728932645207,0.319704535719721,0.0620814823714314,0.331212028055949,0.191841223582914,0.0024625850969409,-0.0245412744578374,0.701128353471127,-0.0966000904790366,0.130017868391069,0.0148753295542555,0.816063373123414,-0.114557559550133,0.0723035922602596,0.0218437738050853,0.732651032366267,0.0278836472265684,0.662773028232102
joint1,Head,Z,Skewness,0.21164793731806,0.000815624267912512,-0.18062624148698,0.00440190459406969,0.200295801865676,0.00155588795632429,0.129025831864113,0.0427657907148384,-0.368038372065337,2.43831971849258e-09,0.166752041172356,0.00864378528937757,0.0454076133111912,0.477466527584267,-0.0200861588596182,0.753438130355378,0.0398196954495992,0.533357951342246,0.246833516836151,8.83844091395582e-05,0.000249997290852532,0.996881008793648,-0.0644312121529385,0.313201171372028,0.0324566642916644,0.611703866957574,-0.167852512448012,0.00820758852516379,0.0407896845176355,0.523425495961043,0.0492570423932206,0.440898825745878,-0.0468627459284989,0.463453028530367
joint1,Head,Z,Kurtosis,-0.104937501919045,0.0998868452787112,0.0841971978430694,0.187204679806055,0.116774365698466,0.0669190837115432,0.244985694423635,0.000100174851703474,0.0123174047375001,0.847265543031617,-0.0683388288168649,0.284694873423885,-0.0456733507298088,0.474890301525715,0.0443953583823239,0.487349207881808,-0.0186621792957516,0.770411396372077,-0.0867121041358323,0.174325734031621,-0.0577718374435482,0.365939509177677,-0.0532501048533202,0.404710922932321,0.0451389947092528,0.480078389934885,-0.0114158581820222,0.858322450438956,-0.0554017294057369,0.385966181514312,0.0603597616871723,0.344823398712403,0.0383474317863857,0.548612357950307
joint10,WristLeft,X,Mean,-0.418021484658576,7.24466389585707e-12,-0.306100223140976,9.36303133462136e-07,-0.22330364466325,0.000405543115361509,-0.0767445268058268,0.229444928289768,-0.0605995372910303,0.342906843385917,0.00158834956693449,0.980185566343244,-0.185374735177609,0.00345565446489609,-0.016634548707183,0.794767875230606,-0.0259537320440014,0.684820314443175,-0.0852350710350002,0.181807530143894,-0.115643958027565,0.0696222957697188,0.0603947970253184,0.344542934185143,-0.00422609635688353,0.947312778650396,-0.0286785326961275,0.653774707968907,-0.0252887289568313,0.692480723811044,0.0256860248207052,0.687900310898424,0.0238561929900741,0.709088338300192
joint10,WristLeft,X,StandardDeviation,0.13359880189217,0.0358667131364737,-0.220189338179974,0.000490533752808013,-0.0999289288363338,0.117240196781163,0.0843608060182429,0.186346164980855,0.0248232321581685,0.697861666115854,0.215263486210701,0.000659251672877853,-0.0792824379258553,0.214363426475248,-0.0607460049829008,0.341739445010757,-0.174639509117472,0.00592447235127482,-0.0150711392098965,0.813686081982741,-0.0407823789970668,0.523499948663571,-0.190468668188371,0.0026485629858245,-0.0252859558029256,0.692512734972124,0.0439660638479816,0.491573334113052,-0.0514777715936929,0.420550237173022,-0.018410372002746,0.773424503390274,0.0178609701740084,0.780010338327035
joint10,WristLeft,X,Skewness,-0.116351759644354,0.0679194590105113,-0.011575500508049,0.856362458609125,0.0965247378051903,0.13031906992165,-0.209243174593001,0.000937859045773081,0.141935040861676,0.0257027237117096,0.16103916470813,0.0112557881151852,-0.0219299914401263,0.731636203526932,-0.0760788133013127,0.233522236074135,0.153567131266788,0.0157093038535675,0.127251770720854,0.045727158337891,0.163071865669415,0.0102558479714858,0.0115031050732148,0.857251177579759,-0.0963837193340966,0.130884197892073,0.191018188271428,0.00257262436571167,-0.0142893118163331,0.823188088831298,0.000672408215221868,0.991611100227914,-0.0408339943954742,0.522974036725156
joint10,WristLeft,X,Kurtosis,0.0519977387967545,0.415866201129379,-0.0754291191027918,0.237550395740193,0.116670884014497,0.0671629196619063,-0.0221137365020462,0.729474981543217,0.0679811817170399,0.287228953485,0.122240509405684,0.0550328862910557,0.0517748601328779,0.417870205684358,-0.0994708713500219,0.118937938239083,0.0889338763155739,0.163505485554952,-0.0808475089816853,0.205424712824753,-0.048432877793001,0.448591009401965,0.0302698000667811,0.635911704834407,-0.0351738899382413,0.582204669055324,-0.0512366459142543,0.422732784919752,-0.0257886116285342,0.686719428568563,-0.0196949356953117,0.75808995616127,0.0334740492276915,0.600581729173413
joint10,WristLeft,Y,Mean,-0.00420028249476734,0.94763414193733,0.124237603620476,0.0511517049996437,-0.181590972954478,0.00419262453799296,0.439405218880503,4.40474345640318e-13,0.069347998854824,0.27762573061341,0.0468342228212153,0.463725510648217,0.0633901765464726,0.321100208092547,0.00704689270058961,0.912258540895033,0.0286748172618658,0.65381665283639,-0.0364576212526853,0.568501593033383,0.023603478205323,0.712032683617724,0.109026593386199,0.0872850296946838,-0.0113542572567298,0.8590789821169,-0.00360819925861289,0.955007355971918,0.0285939900073133,0.654729409449629,-0.0178813830376641,0.779765359478075,0.00729458366796891,0.909187564065598
joint10,WristLeft,Y,StandardDeviation,0.13682614073279,0.0315865960911297,0.146571239869295,0.0212045933256092,-0.217486061731196,0.000577396774682733,0.466277091210927,9.7681312438105e-15,0.0229256116799266,0.719951407579921,0.127151641612335,0.0458992963755227,0.0189462177742886,0.767016744218114,0.0607988512299826,0.341318863269859,0.0381396291922405,0.550782555724772,0.0418793253443789,0.512381431937325,0.0920971903498439,0.148978885871772,0.0825806093176065,0.195844025721822,0.115521019142757,0.0699215845791558,0.0108083696506185,0.865788664900563,-0.0223705818545367,0.726457528653721,0.00509103539868295,0.936550183449459,-0.0173945478898459,0.785613835636766
joint10,WristLeft,Y,Skewness,0.198739620463362,0.00169545552753534,0.0726965715775282,0.255025505108429,0.326142802907022,1.57284550959967e-07,-0.0366189730828694,0.566790157440061,0.102108624611821,0.109419116489807,-0.0396409204415868,0.535198844722624,-0.0549152095575404,0.390157926690918,0.0448279039236073,0.483112871881116,0.0224532706353106,0.725486984292771,-0.0668922215657908,0.295037625972727,-0.0808308753296883,0.205518276293682,-0.0904298338107459,0.156508704516704,0.0900103980415825,0.158447287886295,0.092510598547729,0.147155156983948,0.0475756910074868,0.456671119808283,0.0572122900805732,0.37060842056677,-0.0440284498991343,0.490958263898205
